date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:43:54	20484/20484	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:14:20%20GMT	https://demo.dashboardpack.com/analytic-html/am_chart.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/am_chart.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:55	20028/20028	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:15:43%20GMT	https://demo.dashboardpack.com/analytic-html/nvd3_charts.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/nvd3_charts.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:55	23748/23748	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:14:26%20GMT	https://demo.dashboardpack.com/analytic-html/colors.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/colors.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:56	25434/25434	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:14:20%20GMT	https://demo.dashboardpack.com/analytic-html/Alerts.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/Alerts.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:56	27170/27170	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:14:24%20GMT	https://demo.dashboardpack.com/analytic-html/buttons.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/buttons.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:56	32383/32383	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:15:42%20GMT	https://demo.dashboardpack.com/analytic-html/modal.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/modal.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:56	29986/29986	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:14:33%20GMT	https://demo.dashboardpack.com/analytic-html/dropdown.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/dropdown.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:57	22881/22881	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:14:22%20GMT	https://demo.dashboardpack.com/analytic-html/Badges.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/Badges.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:57	30912/30912	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:15:34%20GMT	https://demo.dashboardpack.com/analytic-html/Loading_Indicators.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/Loading_Indicators.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:57	24036/24036	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:15:46%20GMT	https://demo.dashboardpack.com/analytic-html/State_color.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/State_color.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:58	31937/31937	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:15:59%20GMT	https://demo.dashboardpack.com/analytic-html/typography.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/typography.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:58	21973/21973	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:14:33%20GMT	https://demo.dashboardpack.com/analytic-html/datepicker.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/datepicker.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:58	800/800	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db15a-320%22	https://demo.dashboardpack.com/analytic-html/img/menu-icon/14.svg	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/menu-icon/14.svg	(from https://demo.dashboardpack.com/analytic-html/)
12:43:58	21363/21363	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:14:25%20GMT	https://demo.dashboardpack.com/analytic-html/chart_box_1.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/chart_box_1.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:59	25771/25771	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:15:44%20GMT	https://demo.dashboardpack.com/analytic-html/profilebox.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/profilebox.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:59	2289/2289	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db15a-8f1%22	https://demo.dashboardpack.com/analytic-html/img/menu-icon/15.svg	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/menu-icon/15.svg	(from https://demo.dashboardpack.com/analytic-html/)
12:43:59	23841/23841	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:15:41%20GMT	https://demo.dashboardpack.com/analytic-html/mapjs.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/mapjs.html	(from https://demo.dashboardpack.com/analytic-html/)
12:43:59	21510/21510	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:15:59%20GMT	https://demo.dashboardpack.com/analytic-html/vector_map.html	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vector_map.html	(from https://demo.dashboardpack.com/analytic-html/)
12:44:00	872/872	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db14d-368%22	https://demo.dashboardpack.com/analytic-html/img/icon/bell.svg	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/icon/bell.svg	(from https://demo.dashboardpack.com/analytic-html/)
12:44:00	16590/16590	---M--	200	added ('OK')	image/png	etag:%22632db16b-40ce%22	https://demo.dashboardpack.com/analytic-html/img/staf/2.png	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/staf/2.png	(from https://demo.dashboardpack.com/analytic-html/)
12:44:00	20788/20788	---M--	200	added ('OK')	image/png	etag:%22632db16c-5134%22	https://demo.dashboardpack.com/analytic-html/img/staf/4.png	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/staf/4.png	(from https://demo.dashboardpack.com/analytic-html/)
12:44:00	16815/16815	---M--	200	added ('OK')	image/png	etag:%22632db16b-41af%22	https://demo.dashboardpack.com/analytic-html/img/staf/3.png	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/staf/3.png	(from https://demo.dashboardpack.com/analytic-html/)
12:44:01	1108/1108	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db150-454%22	https://demo.dashboardpack.com/analytic-html/img/icon/msg.svg	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/icon/msg.svg	(from https://demo.dashboardpack.com/analytic-html/)
12:44:01	3077/3077	---M--	200	added ('OK')	image/png	etag:%22632db143-c05%22	https://demo.dashboardpack.com/analytic-html/img/client_img.png	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/client_img.png	(from https://demo.dashboardpack.com/analytic-html/)
12:44:01	11645/11645	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db155-2d7d%22	https://demo.dashboardpack.com/analytic-html/img/media.svg	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/media.svg	(from https://demo.dashboardpack.com/analytic-html/)
12:44:01	1685/1685	---M--	200	added ('OK')	image/png	etag:%22632db144-695%22	https://demo.dashboardpack.com/analytic-html/img/crome.png	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/crome.png	(from https://demo.dashboardpack.com/analytic-html/)
12:44:02	1813/1813	---M--	200	added ('OK')	image/png	etag:%22632db16a-715%22	https://demo.dashboardpack.com/analytic-html/img/safari.png	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/safari.png	(from https://demo.dashboardpack.com/analytic-html/)
12:44:02	3069/3069	---M--	200	added ('OK')	image/png	etag:%22632db15d-bfd%22	https://demo.dashboardpack.com/analytic-html/img/OBJECTS.png	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/OBJECTS.png	(from https://demo.dashboardpack.com/analytic-html/)
12:44:02	28030/28030	---M--	200	added ('OK')	image/png	etag:%22632db155-6d7e%22	https://demo.dashboardpack.com/analytic-html/img/man.png	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/man.png	(from https://demo.dashboardpack.com/analytic-html/)
12:44:02	15238/15238	---M--	200	added ('OK')	image/png	etag:%22632db16b-3b86%22	https://demo.dashboardpack.com/analytic-html/img/staf/1.png	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/staf/1.png	(from https://demo.dashboardpack.com/analytic-html/)
12:44:03	14569/14569	---M--	200	added ('OK')	image/png	etag:%22632db16c-38e9%22	https://demo.dashboardpack.com/analytic-html/img/staf/5.png	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/img/staf/5.png	(from https://demo.dashboardpack.com/analytic-html/)
12:44:03	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db17b-15d9d%22	https://demo.dashboardpack.com/analytic-html/js/jquery1-3.4.1.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/js/jquery1-3.4.1.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:03	18600/18600	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db17b-48a8%22	https://demo.dashboardpack.com/analytic-html/js/popper1.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/js/popper1.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:03	60095/60095	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db178-eabf%22	https://demo.dashboardpack.com/analytic-html/js/bootstrap1.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/js/bootstrap1.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:03	4726/4726	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db17b-12aa%22	https://demo.dashboardpack.com/analytic-html/js/metisMenu.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/js/metisMenu.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:04	18196/18196	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1b9-4714%22	https://demo.dashboardpack.com/analytic-html/vendors/count_up/jquery.waypoints.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/count_up/jquery.waypoints.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:04	156728/156728	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1b8-26438%22	https://demo.dashboardpack.com/analytic-html/vendors/chartlist/Chart.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/chartlist/Chart.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:04	4870/4870	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1b7-1306%22	https://demo.dashboardpack.com/analytic-html/vendors/count_up/jquery.counterup.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/count_up/jquery.counterup.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:04	12207/12207	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1cf-2faf%22	https://demo.dashboardpack.com/analytic-html/vendors/niceselect/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/niceselect/js/jquery.nice-select.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:05	44348/44348	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1d3-ad3c%22	https://demo.dashboardpack.com/analytic-html/vendors/owl_carousel/js/owl.carousel.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/owl_carousel/js/owl.carousel.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:05	82577/82577	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1be-14291%22	https://demo.dashboardpack.com/analytic-html/vendors/datatable/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/datatable/js/jquery.dataTables.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:05	13061/13061	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1bd-3305%22	https://demo.dashboardpack.com/analytic-html/vendors/datatable/js/dataTables.responsive.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/datatable/js/dataTables.responsive.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:05	19546/19546	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1bd-4c5a%22	https://demo.dashboardpack.com/analytic-html/vendors/datatable/js/dataTables.buttons.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/datatable/js/dataTables.buttons.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:05	26270/26270	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1bc-669e%22	https://demo.dashboardpack.com/analytic-html/vendors/datatable/js/buttons.flash.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/datatable/js/buttons.flash.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:06	101953/101953	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1be-18e41%22	https://demo.dashboardpack.com/analytic-html/vendors/datatable/js/jszip.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/datatable/js/jszip.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:06	1093430/1093430	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1bf-10af36%22	https://demo.dashboardpack.com/analytic-html/vendors/datatable/js/pdfmake.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/datatable/js/pdfmake.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:07	926204/926204	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1bf-e2219%22	https://demo.dashboardpack.com/analytic-html/vendors/datatable/js/vfs_fonts.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/datatable/js/vfs_fonts.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:07	24801/24801	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1bc-60e1%22	https://demo.dashboardpack.com/analytic-html/vendors/datatable/js/buttons.html5.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/datatable/js/buttons.html5.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:08	2311/2311	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1bc-907%22	https://demo.dashboardpack.com/analytic-html/vendors/datatable/js/buttons.print.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/datatable/js/buttons.print.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:08	43688/43688	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1bf-134b9%22	https://demo.dashboardpack.com/analytic-html/vendors/datepicker/datepicker.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/datepicker/datepicker.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:08	538/538	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1bb-288%22	https://demo.dashboardpack.com/analytic-html/vendors/datepicker/datepicker.en.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/datepicker/datepicker.en.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:08	337/337	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1ba-2ab%22	https://demo.dashboardpack.com/analytic-html/vendors/datepicker/datepicker.custom.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/datepicker/datepicker.custom.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:09	156728/156728	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db178-26438%22	https://demo.dashboardpack.com/analytic-html/js/chart.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/js/chart.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:09	4099/4099	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1b6-1003%22	https://demo.dashboardpack.com/analytic-html/vendors/chartjs/roundedBar.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/chartjs/roundedBar.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:09	3120/3120	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1d3-1917%22	https://demo.dashboardpack.com/analytic-html/vendors/progressbar/jquery.barfiller.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/progressbar/jquery.barfiller.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:09	13074/13074	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1d6-5b31%22	https://demo.dashboardpack.com/analytic-html/vendors/tagsinput/tagsinput.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/tagsinput/tagsinput.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:09	183859/183859	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1d8-50def%22	https://demo.dashboardpack.com/analytic-html/vendors/text_editor/summernote-bs4.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/text_editor/summernote-bs4.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:10	211154/211154	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db192-33be4%22	https://demo.dashboardpack.com/analytic-html/vendors/am_chart/amcharts.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/am_chart/amcharts.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:10	25776/25776	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1d4-64b0%22	https://demo.dashboardpack.com/analytic-html/vendors/scroll/perfect-scrollbar.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/scroll/perfect-scrollbar.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:10	574/574	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1d4-336%22	https://demo.dashboardpack.com/analytic-html/vendors/scroll/scrollable-custom.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/scroll/scrollable-custom.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:10	108150/108150	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1dc-1a676%22	https://demo.dashboardpack.com/analytic-html/vendors/vectormap-home/vectormap-2.0.2.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/vectormap-home/vectormap-2.0.2.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:11	103344/103344	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1dc-1973c%22	https://demo.dashboardpack.com/analytic-html/vendors/vectormap-home/vectormap-world-mill-en.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/vectormap-home/vectormap-world-mill-en.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:11	445132/445132	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1ab-6cad6%22	https://demo.dashboardpack.com/analytic-html/vendors/apex_chart/apex-chart2.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/apex_chart/apex-chart2.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:11	1865/1865	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1a9-1016%22	https://demo.dashboardpack.com/analytic-html/vendors/apex_chart/apex_dashboard.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/apex_chart/apex_dashboard.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:11	759734/759734	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1c2-b97b6%22	https://demo.dashboardpack.com/analytic-html/vendors/echart/echarts.min.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/echart/echarts.min.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:12	1016270/1016270	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1b4-f81ce%22	https://demo.dashboardpack.com/analytic-html/vendors/chart_am/core.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/chart_am/core.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:12	144453/144453	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1b4-236e2%22	https://demo.dashboardpack.com/analytic-html/vendors/chart_am/charts.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/chart_am/charts.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:12	1596/1596	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1b2-63c%22	https://demo.dashboardpack.com/analytic-html/vendors/chart_am/animated.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/chart_am/animated.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:12	791/791	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1b4-5b3%22	https://demo.dashboardpack.com/analytic-html/vendors/chart_am/kelly.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/chart_am/kelly.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:13	3094/3094	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db1b3-1178%22	https://demo.dashboardpack.com/analytic-html/vendors/chart_am/chart-custom.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/chart_am/chart-custom.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:13	3468/3468	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db178-1c91%22	https://demo.dashboardpack.com/analytic-html/js/dashboard_init.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/js/dashboard_init.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:13	8380/8380	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db178-317d%22	https://demo.dashboardpack.com/analytic-html/js/custom.js	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/js/custom.js	(from https://demo.dashboardpack.com/analytic-html/)
12:44:14	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22632db1d9-1339c%22	https://demo.dashboardpack.com/analytic-html/vendors/themefy_icon/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/themefy_icon/fonts/themify9f24.eot	(from https://demo.dashboardpack.com/analytic-html/vendors/themefy_icon/themify-icons.css)
12:44:14	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22632db1d9-1339c%22	https://demo.dashboardpack.com/analytic-html/vendors/themefy_icon/fonts/themify.eot?	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/themefy_icon/fonts/themifyd41d.eot	(from https://demo.dashboardpack.com/analytic-html/vendors/themefy_icon/themify-icons.css)
12:44:14	56108/56108	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22632db1da-db2c%22	https://demo.dashboardpack.com/analytic-html/vendors/themefy_icon/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/themefy_icon/fonts/themify9f24.woff	(from https://demo.dashboardpack.com/analytic-html/vendors/themefy_icon/themify-icons.css)
12:44:14	78584/78584	---M--	200	added ('OK')	application/octet-stream	etag:%22632db1da-132f8%22	https://demo.dashboardpack.com/analytic-html/vendors/themefy_icon/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/themefy_icon/fonts/themify9f24.ttf	(from https://demo.dashboardpack.com/analytic-html/vendors/themefy_icon/themify-icons.css)
12:44:15	234630/234630	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db1da-39486%22	https://demo.dashboardpack.com/analytic-html/vendors/themefy_icon/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/themefy_icon/fonts/themify9f24.svg	(from https://demo.dashboardpack.com/analytic-html/vendors/themefy_icon/themify-icons.css)
12:44:15	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Mar%202023%2011:44:15%20GMT	https://demo.dashboardpack.com/analytic-html/vendors/owl_carousel/css/owl.video.play.png	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/owl_carousel/css/owl.video.play.png	(from https://demo.dashboardpack.com/analytic-html/vendors/owl_carousel/css/owl.carousel.css)
12:44:15	129352/129352	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22632db1c3-1f948%22	https://demo.dashboardpack.com/analytic-html/vendors/font_awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Samuella%20Dashboard%202/demo.dashboardpack.com/analytic-html/vendors/font_awesome/webfonts/fa-brands-400.eot	(from https://demo.dashboardpack.com/analytic-html/vendors/font_awesome/css/all.min.css)
